course,outcome,relativeFolder,fileName,extension,dropboxPath,previewUrl,status
01_WebsiteDev,(02_docs直下),.,MiniProject.zip,.zip,/junsan-info/01_WebsiteDev/02_docs/MiniProject.zip,https://www.dropbox.com/scl/fi/ixeg2crdjljr1k1pb0hxw/MiniProject.zip?rlkey=40c2eo3nqb11dfsqfxe4ydcum&dl=0,ok
01_WebsiteDev,Learning outcome1 Apply keyboard skills,Learning outcome1 Apply keyboard skills,Apply Keyboard Skills.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome1 Apply keyboard skills/Apply Keyboard Skills.pptx,https://www.dropbox.com/scl/fi/e9yoaxg8b91at76spp9d1/Apply-Keyboard-Skills.pptx?rlkey=wsh6ikusjxpdrmxnv2fgq9h9u&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/1_Definition of general key terms,1_Definition of general key terms.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/1_Definition of general key terms/1_Definition of general key terms.pptx,https://www.dropbox.com/scl/fi/3q32dcnfuqftle949ivsb/1_Definition-of-general-key-terms.pptx?rlkey=wz21wzg6bh9r0ptmn0v7zw4sk&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/2_Setting up of text editor and web browser,2_Setting up of text editor and web browser.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/2_Setting up of text editor and web browser/2_Setting up of text editor and web browser.pptx,https://www.dropbox.com/scl/fi/21nqo5dojogh139znf2xr/2_Setting-up-of-text-editor-and-web-browser.pptx?rlkey=spnuv59kjei2mr69faq4ol1x7&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,3_1_Developing First Simple Webpage.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/3_1_Developing First Simple Webpage.pptx,https://www.dropbox.com/scl/fi/u1suuyse5ob3r2yog0ewz/3_1_Developing-First-Simple-Webpage.pptx?rlkey=zrczugli756d2kr1l5seg4gj5&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,"3_2_Formatting, Table, Form Tags.pptx",.pptx,"/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/3_2_Formatting, Table, Form Tags.pptx",https://www.dropbox.com/scl/fi/2y5awvahihqfvlz8u7xvn/3_2_Formatting-Table-Form-Tags.pptx?rlkey=zhg6ioq9gcfjqosjsmvss60uq&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,"3_3_Heading, List tags.pptx",.pptx,"/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/3_3_Heading, List tags.pptx",https://www.dropbox.com/scl/fi/p789tsk5y0p8r3sgvmfql/3_3_Heading-List-tags.pptx?rlkey=mbxio2p53i5w8ru5lsc62r9hj&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,3_4_Media Code tags.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/3_4_Media Code tags.pptx,https://www.dropbox.com/scl/fi/zbybb02lo8m8zg8xm85dm/3_4_Media-Code-tags.pptx?rlkey=rnc2b8ejjgtlp7y9s18ey8uvj&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,3_5_iframe Comment Groupung tags.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/3_5_iframe Comment Groupung tags.pptx,https://www.dropbox.com/scl/fi/f0usxgr83kwb8wfo3ngal/3_5_iframe-Comment-Groupung-tags.pptx?rlkey=fkcn5ratc2g7qa04gs3goyigp&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,3_6_hyperlink.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/3_6_hyperlink.pptx,https://www.dropbox.com/scl/fi/l60ik99qsgy8kkazvxrgm/3_6_hyperlink.pptx?rlkey=c10z94fnwlsow1lc9nu69f0uj&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,3_7_Use of HTML Graphics.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/3_7_Use of HTML Graphics.pptx,https://www.dropbox.com/scl/fi/zhsgxalz4ojam3i4jv5oh/3_7_Use-of-HTML-Graphics.pptx?rlkey=r6l73fpmnrgoctwwm61fg5dwl&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,3_8_Managing Page Layout in HTML.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/3_8_Managing Page Layout in HTML.pptx,https://www.dropbox.com/scl/fi/xt9mjwtvye7xqdyqx9zvx/3_8_Managing-Page-Layout-in-HTML.pptx?rlkey=fjjmqgagbryoha1wh6t4n4h2r&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,3_9_Optimizing Webpage in HTML - Copy.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/3_9_Optimizing Webpage in HTML - Copy.pptx,https://www.dropbox.com/scl/fi/mih7pugo6dfhx9ru5n7u2/3_9_Optimizing-Webpage-in-HTML-Copy.pptx?rlkey=s4j45jkwdi4dwp7bixvm912op&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures/3_Creating a Web Page in HTML,MiniProject.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/3_Creating a Web Page in HTML/MiniProject.pptx,https://www.dropbox.com/scl/fi/dmmzon9cp2axyfjvt7pcv/MiniProject.pptx?rlkey=v7qxexyfvh4rfhka8o4ey5kkj&dl=0,ok
01_WebsiteDev,Learning outcome2 Create web structures,Learning outcome2 Create web structures,Quiz.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome2 Create web structures/Quiz.pptx,https://www.dropbox.com/scl/fi/ta9ytpx7sr0amvs1rukb1/Quiz.pptx?rlkey=cfhy51o6gfgqq24gd95hasjgu&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/2_Creating CSS files,1_CSS syntax & Use of CSS style types.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/2_Creating CSS files/1_CSS syntax & Use of CSS style types.pptx,https://www.dropbox.com/scl/fi/etfo3i66411yqv2h354oq/1_CSS-syntax-Use-of-CSS-style-types.pptx?rlkey=m8lnpr1v1lgfi7sro7t8vo5zc&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/1_Introduction to CSS,1_Introduction to CSS.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/1_Introduction to CSS/1_Introduction to CSS.pptx,https://www.dropbox.com/scl/fi/db3281fydk94rpj6zad5a/1_Introduction-to-CSS.pptx?rlkey=qpt20fx234abqr92rlm33ngeh&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/2_Creating CSS files,2_Use CSS Visual rules.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/2_Creating CSS files/2_Use CSS Visual rules.pptx,https://www.dropbox.com/scl/fi/4hrmq1gd5avabijuq847y/2_Use-CSS-Visual-rules.pptx?rlkey=hbrj7w3xkfy6327xm77wm23q3&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements,3_9_Optimizing Webpage in HTML.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/3_9_Optimizing Webpage in HTML.pptx,https://www.dropbox.com/scl/fi/9lug73z6m53flgs5myz67/3_9_Optimizing-Webpage-in-HTML.pptx?rlkey=nsmhvvte1zxrsqg93q5lz589a&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/2_Creating CSS files,3_Use CSS Display and positioning.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/2_Creating CSS files/3_Use CSS Display and positioning.pptx,https://www.dropbox.com/scl/fi/d1xkbolz3rw3rkdw6mik5/3_Use-CSS-Display-and-positioning.pptx?rlkey=nyc28w5v92fva76c64m4as9m8&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/2_Creating CSS files,4_Use CSS Box model.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/2_Creating CSS files/4_Use CSS Box model.pptx,https://www.dropbox.com/scl/fi/9ukv8iuw7bqxp93yuu4cx/4_Use-CSS-Box-model.pptx?rlkey=ohzb6pq4cf9qlmtk1762a5tdv&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/5_flex&grid,5_flex&grid.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/5_flex&grid/5_flex&grid.pptx,https://www.dropbox.com/scl/fi/kqdccaishf1jci1lsjht9/5_flex-grid.pptx?rlkey=gxuxnbg8908b33xtpxbj5oclk&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/3_Applying Typography on webpage,Applying Typography on webpage.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/3_Applying Typography on webpage/Applying Typography on webpage.pptx,https://www.dropbox.com/scl/fi/pmu2ktg01l2arjtpax3di/Applying-Typography-on-webpage.pptx?rlkey=mkoe960ivj1d5y1sx9iq8h36w&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/6_animation,CSS Child Selectors.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/6_animation/CSS Child Selectors.pptx,https://www.dropbox.com/scl/fi/v6n1urupuejfof2qnkrv7/CSS-Child-Selectors.pptx?rlkey=8jl7p16m0h942vnjhk83pe50d&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/6_animation,CSS Hover Animation.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/6_animation/CSS Hover Animation.pptx,https://www.dropbox.com/scl/fi/6ied36u8px2bvtum4qtyd/CSS-Hover-Animation.pptx?rlkey=3oqancb47v9gze7p9nglt85r5&dl=0,ok
01_WebsiteDev,Learning outcome3 Style web elements,Learning outcome3 Style web elements/4_Setting media query rules,Setting media query rules.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/Learning outcome3 Style web elements/4_Setting media query rules/Setting media query rules.pptx,https://www.dropbox.com/scl/fi/4gts893lljzit2xcu3jsz/Setting-media-query-rules.pptx?rlkey=8kkwxb4v56rn5x6xkien4fyii&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/form2nd withoutCSS,_C__Users_river_Downloads_test.html.png,.png,/junsan-info/01_WebsiteDev/02_docs/MiniProject/form2nd withoutCSS/_C__Users_river_Downloads_test.html.png,https://www.dropbox.com/scl/fi/d7iz7mpfx8ajq2w3zyu5q/_C__Users_river_Downloads_test.html.png?rlkey=fgk97wks2j9b5q46w9y9m1xkc&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/css2,_C__Users_river_Downloads_test.html.png,.png,/junsan-info/01_WebsiteDev/02_docs/MiniProject/css2/_C__Users_river_Downloads_test.html.png,https://www.dropbox.com/scl/fi/a1597rcrjdumubr0e113c/_C__Users_river_Downloads_test.html.png?rlkey=abywlljvnp2sdyqw0rufd67g1&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/html,_C__Users_river_Downloads_test.html.png,.png,/junsan-info/01_WebsiteDev/02_docs/MiniProject/html/_C__Users_river_Downloads_test.html.png,https://www.dropbox.com/scl/fi/p6kxdtj0o8ngsur0czkfg/_C__Users_river_Downloads_test.html.png?rlkey=kif0q92prtrwppva69oxdsy9g&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/form1st withoutCSS,_C__Users_river_Downloads_test.html.png,.png,/junsan-info/01_WebsiteDev/02_docs/MiniProject/form1st withoutCSS/_C__Users_river_Downloads_test.html.png,https://www.dropbox.com/scl/fi/740nqaznwkf2gncnwj2ca/_C__Users_river_Downloads_test.html.png?rlkey=o4i0jcbwn9tqge4fgt87y5gpd&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/css1,_C__Users_river_Downloads_test.html.png,.png,/junsan-info/01_WebsiteDev/02_docs/MiniProject/css1/_C__Users_river_Downloads_test.html.png,https://www.dropbox.com/scl/fi/5e6unfmqz2qqz0u9iryjm/_C__Users_river_Downloads_test.html.png?rlkey=m6qkcgjpwiofwf1lhg7ycf20q&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/form2nd withoutCSS,req.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/MiniProject/form2nd withoutCSS/req.pptx,https://www.dropbox.com/scl/fi/5cj0rxe6vv6njrwrk3wlo/req.pptx?rlkey=rhjt6ud8qjz2cphxn5e7plloq&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/css2,req.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/MiniProject/css2/req.pptx,https://www.dropbox.com/scl/fi/ubbp2d0puwgqhq3sj91su/req.pptx?rlkey=l2a7kp1fa2pd4l7wiby0pk8we&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/html,req.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/MiniProject/html/req.pptx,https://www.dropbox.com/scl/fi/plkkshsedp6ebtotydzmb/req.pptx?rlkey=8vapt4pqjedl9e5j4p5wwylbo&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/css1,req.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/MiniProject/css1/req.pptx,https://www.dropbox.com/scl/fi/x9l57nussqblg29wa94zo/req.pptx?rlkey=61eeblyhkzkrt4434skjp0zdl&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/form1st withoutCSS,req.pptx,.pptx,/junsan-info/01_WebsiteDev/02_docs/MiniProject/form1st withoutCSS/req.pptx,https://www.dropbox.com/scl/fi/tn3s03kbdosic87jdyidc/req.pptx?rlkey=ky1l5wiv9nl4koolgiqn1ssaf&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/css2,style.css,.css,/junsan-info/01_WebsiteDev/02_docs/MiniProject/css2/style.css,https://www.dropbox.com/scl/fi/cthimct8ht03h3uhbo6ti/style.css?rlkey=z4sgjazggoqghff9zwqzrjot0&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/css1,style.css,.css,/junsan-info/01_WebsiteDev/02_docs/MiniProject/css1/style.css,https://www.dropbox.com/scl/fi/zhxq20ewj42s138xlvz8l/style.css?rlkey=y1x2ktg90i7hwr5xmbszkvb6h&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/css2,test.html,.html,/junsan-info/01_WebsiteDev/02_docs/MiniProject/css2/test.html,https://www.dropbox.com/scl/fi/frqbs4ibljuplrxo5l6aa/test.html?rlkey=4x7kpgvi5yqwvsmsdd3uiwvxl&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/form2nd withoutCSS,test.html,.html,/junsan-info/01_WebsiteDev/02_docs/MiniProject/form2nd withoutCSS/test.html,https://www.dropbox.com/scl/fi/gnfaa2k7asgrlr6c1ff51/test.html?rlkey=hz8c369vjw0hw6zosx7lu5a9k&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/html,test.html,.html,/junsan-info/01_WebsiteDev/02_docs/MiniProject/html/test.html,https://www.dropbox.com/scl/fi/eavdzzeh1n8iyegu8nhzc/test.html?rlkey=gv2f7imb884wzhlvpkhr1s5aw&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/css1,test.html,.html,/junsan-info/01_WebsiteDev/02_docs/MiniProject/css1/test.html,https://www.dropbox.com/scl/fi/phyzelfr5f7gfg5sriz4e/test.html?rlkey=iwvrqfzxg5t54qq2bugpzr045&dl=0,ok
01_WebsiteDev,MiniProject,MiniProject/form1st withoutCSS,test.html,.html,/junsan-info/01_WebsiteDev/02_docs/MiniProject/form1st withoutCSS/test.html,https://www.dropbox.com/scl/fi/d55wpdr1dd9vzjtojqddh/test.html?rlkey=6g7bil1py4rfm54z68p5m9ri5&dl=0,ok
02_JavaScript,_old,_old/100_withoutComputer,【Answer】Find the error index.docx,.docx,/junsan-info/02_JavaScript/02_docs/_old/100_withoutComputer/【Answer】Find the error index.docx,https://www.dropbox.com/scl/fi/6fr50yp1k19z3phmq33tc/Answer-Find-the-error-index.docx?rlkey=a74i3trvhh396e47fakfua5h5&dl=0,ok
02_JavaScript,_old,_old/1_Introduction,00_intro.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/1_Introduction/00_intro.pptx,https://www.dropbox.com/scl/fi/tycez9rhl0p0cgb3yvcug/00_intro.pptx?rlkey=1q5bnl8dsflvzmeepmd6ltbj9&dl=0,ok
02_JavaScript,_old,_old/1_Introduction,01_WhatcanJavaScriptdo.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/1_Introduction/01_WhatcanJavaScriptdo.pptx,https://www.dropbox.com/scl/fi/z6m344tnmtitmi2n82e53/01_WhatcanJavaScriptdo.pptx?rlkey=luh958zgpmuhbt4ea8rczu9rb&dl=0,ok
02_JavaScript,_old,_old/1_Introduction,02_Where to Insert JavaScript.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/1_Introduction/02_Where to Insert JavaScript.pptx,https://www.dropbox.com/scl/fi/povorfmc39pfrzu655pev/02_Where-to-Insert-JavaScript.pptx?rlkey=myn6fks7i5vhavxbt4muurddx&dl=0,ok
02_JavaScript,_old,_old/1_Introduction,03_JavaScript Output.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/1_Introduction/03_JavaScript Output.pptx,https://www.dropbox.com/scl/fi/rxgsncmoer4mvq8zcghiv/03_JavaScript-Output.pptx?rlkey=jgf78u3evfb0lgis200xofghr&dl=0,ok
02_JavaScript,_old,_old/2_BasicRule,04_JavaScript Statements.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/2_BasicRule/04_JavaScript Statements.pptx,https://www.dropbox.com/scl/fi/d1ul4nc5xtmhgpb5rm5jl/04_JavaScript-Statements.pptx?rlkey=y98v0hz1514nk68uhdbco7p19&dl=0,ok
02_JavaScript,_old,_old/4_Strings&Numbers,4.1_JavaScript Strings.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/4_Strings&Numbers/4.1_JavaScript Strings.pptx,https://www.dropbox.com/scl/fi/8ws4m5o4tc7d4fw4y5uw7/4.1_JavaScript-Strings.pptx?rlkey=aefcrrqhio7tfy5n3qlixaens&dl=0,ok
02_JavaScript,_old,_old/4_Strings&Numbers,4.2_Numbers.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/4_Strings&Numbers/4.2_Numbers.pptx,https://www.dropbox.com/scl/fi/49oplwebfw38njiguwfnz/4.2_Numbers.pptx?rlkey=wmu499giy6ljdc3k9lpmsjly1&dl=0,ok
02_JavaScript,_old,_old/2_BasicRule,05_JavaScript Syntax.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/2_BasicRule/05_JavaScript Syntax.pptx,https://www.dropbox.com/scl/fi/3n31z1togdrx4w8mkw32m/05_JavaScript-Syntax.pptx?rlkey=mmdbsze841gyqu4x219w0zsl7&dl=0,ok
02_JavaScript,_old,_old/3_Variables,06_variables.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/3_Variables/06_variables.pptx,https://www.dropbox.com/scl/fi/8z62xgrua46ak46x6do0a/06_variables.pptx?rlkey=oulggl48qo9fonxvhbw61e4fc&dl=0,ok
02_JavaScript,_old,_old/3_Variables,07_Datatypes.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/3_Variables/07_Datatypes.pptx,https://www.dropbox.com/scl/fi/syo4run2eres3ex57wkw8/07_Datatypes.pptx?rlkey=m1a5eolgwj6z0tb2wlgj8wv3m&dl=0,ok
02_JavaScript,_old,_old/5_Operators,08_Use of operators in Javascript.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/5_Operators/08_Use of operators in Javascript.pptx,https://www.dropbox.com/scl/fi/cjvsm1ujyqayjtfcve0u2/08_Use-of-operators-in-Javascript.pptx?rlkey=bz8d5gdsg342kdtvn2jchty2t&dl=0,ok
02_JavaScript,_old,_old/7_Template Strings,8.1_Template Strings.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/7_Template Strings/8.1_Template Strings.pptx,https://www.dropbox.com/scl/fi/ru5kklq3s27cw0dqgq0dk/8.1_Template-Strings.pptx?rlkey=s76vbl1o0p9nezn9jlnu537ze&dl=0,ok
02_JavaScript,_old,_old/9_if Statements,10_Conditional Statements.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/9_if Statements/10_Conditional Statements.pptx,https://www.dropbox.com/scl/fi/5f3p7ffawric3od7nzhmk/10_Conditional-Statements.pptx?rlkey=rcmy2atkhlgu0n25d45gky48y&dl=0,ok
02_JavaScript,_old,_old/10_loop,10.The loop functions.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/10_loop/10.The loop functions.pptx,https://www.dropbox.com/scl/fi/g3zgyjde81nvtmxhivpep/10.The-loop-functions.pptx?rlkey=xf5rzkwjy8a8sk50i21bkkzba&dl=0,ok
02_JavaScript,_old,_old/12_slideshow,11_1.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/12_slideshow/11_1.pptx,https://www.dropbox.com/scl/fi/hxm8n4r36919qtnsx2196/11_1.pptx?rlkey=gj7yfy1u9awedxk949611q81i&dl=0,ok
02_JavaScript,_old,_old/13_Regular Expressions,11_1.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/13_Regular Expressions/11_1.pptx,https://www.dropbox.com/scl/fi/1wg9lxjox5d90uwwjeq38/11_1.pptx?rlkey=vme1y4kwdnbfxtk9xy304j19x&dl=0,ok
02_JavaScript,_old,_old/14_Types of Errors in JavaScript,11_1.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/14_Types of Errors in JavaScript/11_1.pptx,https://www.dropbox.com/scl/fi/s79whghsm6aa2lume2x38/11_1.pptx?rlkey=3f0ygkrxeujmrc5sru156l59w&dl=0,ok
02_JavaScript,_old,_old/11_animation,11_1.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/11_animation/11_1.pptx,https://www.dropbox.com/scl/fi/u3jldkp9y8lu3lvb9v83w/11_1.pptx?rlkey=oolyo4gdflcww4ftawb0sdjv5&dl=0,ok
02_JavaScript,_old,_old/8_functions,11_events.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/8_functions/11_events.pptx,https://www.dropbox.com/scl/fi/slh64nnq9jom0x89b2pgf/11_events.pptx?rlkey=32qbkkho8sc3jsf5dwzcgnrni&dl=0,ok
02_JavaScript,_old,_old/9_if Statements,11_switch.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/9_if Statements/11_switch.pptx,https://www.dropbox.com/scl/fi/erx6hd58an1aatywlotan/11_switch.pptx?rlkey=nqkv8ig4mqlq21metjbuzs549&dl=0,ok
02_JavaScript,_old,_old/10_loop,11.The loop with Array.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/10_loop/11.The loop with Array.pptx,https://www.dropbox.com/scl/fi/m65o8oji18o4d59eriu3s/11.The-loop-with-Array.pptx?rlkey=lairsq7xx3bjhrgxue9r1e90l&dl=0,ok
02_JavaScript,_old,_old/8_functions,12_function.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/8_functions/12_function.pptx,https://www.dropbox.com/scl/fi/dxy1ae8jg0xn852ieobfk/12_function.pptx?rlkey=68bv6r8rnsan6g1c30gzw64oh&dl=0,ok
02_JavaScript,_old,_old/10_loop,12.The map with Array.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/10_loop/12.The map with Array.pptx,https://www.dropbox.com/scl/fi/smshv76r0lrtyxpkcsapq/12.The-map-with-Array.pptx?rlkey=5xmvwsvvwzxv3ai8ek2kzxl9h&dl=0,ok
02_JavaScript,_old,_old/8_functions,13_ appl_bind.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/8_functions/13_ appl_bind.pptx,https://www.dropbox.com/scl/fi/44faw9kvpxtmjt74t6y5r/13_-appl_bind.pptx?rlkey=jslidoh20k26aeaimfy4vu3sa&dl=0,ok
02_JavaScript,_old,_old/8_functions,14_aync.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/8_functions/14_aync.pptx,https://www.dropbox.com/scl/fi/2sq2bs6bfcuj29wbxdtvy/14_aync.pptx?rlkey=jn6m8rbs0rfvtqdljryerjn6f&dl=0,ok
02_JavaScript,_old,_old/6_Objects&Arrays,16_JavaScript Objects.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/6_Objects&Arrays/16_JavaScript Objects.pptx,https://www.dropbox.com/scl/fi/996o0rxet8ppbemeu4ags/16_JavaScript-Objects.pptx?rlkey=ye165wd58yj51u9xd84luvqzw&dl=0,ok
02_JavaScript,_old,_old/6_Objects&Arrays,17_JavaScript Object Properties.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/6_Objects&Arrays/17_JavaScript Object Properties.pptx,https://www.dropbox.com/scl/fi/wv7aru97vqxzwrvrkqzjd/17_JavaScript-Object-Properties.pptx?rlkey=7289ba6240sn8gvnxbcqwga62&dl=0,ok
02_JavaScript,_old,_old/6_Objects&Arrays,18_JavaScript Display Objects.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/6_Objects&Arrays/18_JavaScript Display Objects.pptx,https://www.dropbox.com/scl/fi/z7ppxfivf0jkdroapag2f/18_JavaScript-Display-Objects.pptx?rlkey=s61m4pke8sv6px8454vya91av&dl=0,ok
02_JavaScript,_old,_old/6_Objects&Arrays,19_Array.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/6_Objects&Arrays/19_Array.pptx,https://www.dropbox.com/scl/fi/uvfmpx8ppzh1ubycizs9v/19_Array.pptx?rlkey=1gowsi2txcmfh47hrglx70j73&dl=0,ok
02_JavaScript,_old,_old/6_Objects&Arrays,20_Array02.pptx,.pptx,/junsan-info/02_JavaScript/02_docs/_old/6_Objects&Arrays/20_Array02.pptx,https://www.dropbox.com/scl/fi/gjbpt56gwhp14safbm1vf/20_Array02.pptx?rlkey=i78t7cdqk7cfbf70cpkdvry60&dl=0,ok
02_JavaScript,_old,_old/100_withoutComputer,Find the error index - Copy.docx,.docx,/junsan-info/02_JavaScript/02_docs/_old/100_withoutComputer/Find the error index - Copy.docx,https://www.dropbox.com/scl/fi/99xjqwz82l5nv92xpcy29/Find-the-error-index-Copy.docx?rlkey=ntxynt563k8p6ffd872d7ujvp&dl=0,ok
